# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4174100	4174360	-							Mmc1_3351	261		
CDS	with_protein	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4174100	4174360	-	ABK45837.1			LSU ribosomal protein L27P			Mmc1_3351	261	86	
gene	protein_coding	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4174384	4174689	-							Mmc1_3352	306		
CDS	with_protein	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4174384	4174689	-	ABK45838.1			LSU ribosomal protein L21P			Mmc1_3352	306	101	
gene	protein_coding	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4174905	4175501	-							Mmc1_3353	597		
CDS	with_protein	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4174905	4175501	-	ABK45839.1			maf protein			Mmc1_3353	597	198	
gene	protein_coding	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4175811	4176806	+							Mmc1_3354	996		
CDS	with_protein	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4175811	4176806	+	ABK45840.1			Trans-hexaprenyltranstransferase			Mmc1_3354	996	331	
gene	tRNA	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4176937	4177013	+							Mmc1_R0048	77		
tRNA		GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4176937	4177013	+				tRNA-Pro			Mmc1_R0048	77		
gene	protein_coding	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4177380	4179437	-							Mmc1_3355	2058		
CDS	with_protein	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4177380	4179437	-	ABK45841.1			periplasmic sensor hybrid histidine kinase			Mmc1_3355	2058	685	
gene	protein_coding	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4179695	4181251	-							Mmc1_3356	1557		
CDS	with_protein	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4179695	4181251	-	ABK45842.1			hypothetical protein			Mmc1_3356	1557	518	
gene	protein_coding	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4181409	4181753	-							Mmc1_3357	345		
CDS	with_protein	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4181409	4181753	-	ABK45843.1			iron-sulfur cluster assembly accessory protein			Mmc1_3357	345	114	
gene	protein_coding	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4182025	4182507	-							Mmc1_3358	483		
CDS	with_protein	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4182025	4182507	-	ABK45844.1			hemerythrin-like metal-binding protein			Mmc1_3358	483	160	
gene	protein_coding	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4182950	4184944	+							Mmc1_3359	1995		
CDS	with_protein	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4182950	4184944	+	ABK45845.1			serine/threonine protein kinase			Mmc1_3359	1995	664	
gene	protein_coding	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4185074	4187044	+							Mmc1_3360	1971		
CDS	with_protein	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4185074	4187044	+	ABK45846.1			serine/threonine protein kinase			Mmc1_3360	1971	656	
gene	protein_coding	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4187110	4189362	+							Mmc1_3361	2253		
CDS	with_protein	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4187110	4189362	+	ABK45847.1			TPR repeat-containing protein			Mmc1_3361	2253	750	
gene	protein_coding	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4189398	4190615	+							Mmc1_3362	1218		
CDS	with_protein	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4189398	4190615	+	ABK45848.1			drug resistance transporter, Bcr/CflA subfamily			Mmc1_3362	1218	405	
gene	protein_coding	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4190678	4191427	-							Mmc1_3363	750		
CDS	with_protein	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4190678	4191427	-	ABK45849.1			protein of unknown function DUF45			Mmc1_3363	750	249	
gene	protein_coding	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4191737	4192141	-							Mmc1_3364	405		
CDS	with_protein	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4191737	4192141	-	ABK45850.1			hypothetical protein			Mmc1_3364	405	134	
gene	protein_coding	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4192600	4193247	+							Mmc1_3365	648		
CDS	with_protein	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4192600	4193247	+	ABK45851.1			putative phage repressor			Mmc1_3365	648	215	
gene	protein_coding	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4193825	4194904	+							Mmc1_3366	1080		
CDS	with_protein	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4193825	4194904	+	ABK45852.1			ABC-type uncharacterized transport system periplasmic component-like protein			Mmc1_3366	1080	359	
gene	protein_coding	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4194901	4198080	+							Mmc1_3367	3180		
CDS	with_protein	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4194901	4198080	+	ABK45853.1			multi-sensor hybrid histidine kinase			Mmc1_3367	3180	1059	
gene	protein_coding	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4198407	4199336	+							Mmc1_3368	930		
CDS	with_protein	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4198407	4199336	+	ABK45854.1			protein of unknown function DUF344			Mmc1_3368	930	309	
gene	protein_coding	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4199454	4200251	+							Mmc1_3369	798		
CDS	with_protein	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4199454	4200251	+	ABK45855.1			response regulator receiver protein			Mmc1_3369	798	265	
gene	protein_coding	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4200384	4200788	+							Mmc1_3370	405		
CDS	with_protein	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4200384	4200788	+	ABK45856.1			hypothetical protein			Mmc1_3370	405	134	
gene	protein_coding	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4200823	4201455	+							Mmc1_3371	633		
CDS	with_protein	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4200823	4201455	+	ABK45857.1			RNA polymerase, sigma subunit, ECF family			Mmc1_3371	633	210	
gene	protein_coding	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4201568	4201879	+							Mmc1_3372	312		
CDS	with_protein	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4201568	4201879	+	ABK45858.1			hypothetical protein			Mmc1_3372	312	103	
gene	protein_coding	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4201964	4202401	+							Mmc1_3373	438		
CDS	with_protein	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4201964	4202401	+	ABK45859.1			hypothetical protein			Mmc1_3373	438	145	
gene	protein_coding	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4202811	4203473	+							Mmc1_3374	663		
CDS	with_protein	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4202811	4203473	+	ABK45860.1			Paraquat-inducible protein A			Mmc1_3374	663	220	
gene	protein_coding	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4203470	4204108	+							Mmc1_3375	639		
CDS	with_protein	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4203470	4204108	+	ABK45861.1			Paraquat-inducible protein A			Mmc1_3375	639	212	
gene	protein_coding	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4204176	4205855	+							Mmc1_3376	1680		
CDS	with_protein	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4204176	4205855	+	ABK45862.1			Mammalian cell entry related domain protein			Mmc1_3376	1680	559	
gene	protein_coding	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4205874	4206479	+							Mmc1_3377	606		
CDS	with_protein	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4205874	4206479	+	ABK45863.1			hypothetical protein			Mmc1_3377	606	201	
gene	protein_coding	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4208102	4209340	+							Mmc1_3378	1239		
CDS	with_protein	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4208102	4209340	+	ABK45864.1			major facilitator superfamily MFS_1			Mmc1_3378	1239	412	
gene	protein_coding	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4209297	4210337	-							Mmc1_3379	1041		
CDS	with_protein	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4209297	4210337	-	ABK45865.1			DNA polymerase III, delta subunit			Mmc1_3379	1041	346	
gene	protein_coding	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4210440	4212668	-							Mmc1_3380	2229		
CDS	with_protein	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4210440	4212668	-	ABK45866.1			helicase, RecD/TraA family			Mmc1_3380	2229	742	
gene	protein_coding	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4212735	4214156	-							Mmc1_3381	1422		
CDS	with_protein	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4212735	4214156	-	ABK45867.1			periplasmic sensor signal transduction histidine kinase			Mmc1_3381	1422	473	
gene	protein_coding	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4214153	4214878	-							Mmc1_3382	726		
CDS	with_protein	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4214153	4214878	-	ABK45868.1			two component transcriptional regulator, winged helix family			Mmc1_3382	726	241	
gene	protein_coding	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4215227	4216444	+							Mmc1_3383	1218		
CDS	with_protein	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4215227	4216444	+	ABK45869.1			hypothetical protein			Mmc1_3383	1218	405	
gene	protein_coding	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4216441	4218084	+							Mmc1_3384	1644		
CDS	with_protein	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4216441	4218084	+	ABK45870.1			transcriptional regulator, Fis family			Mmc1_3384	1644	547	
gene	protein_coding	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4218077	4221262	+							Mmc1_3385	3186		
CDS	with_protein	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4218077	4221262	+	ABK45871.1			heavy metal efflux pump, CzcA family			Mmc1_3385	3186	1061	
gene	protein_coding	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4221265	4221642	+							Mmc1_3386	378		
CDS	with_protein	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4221265	4221642	+	ABK45872.1			cation efflux system protein			Mmc1_3386	378	125	
gene	protein_coding	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4221876	4223657	+							Mmc1_3387	1782		
CDS	with_protein	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4221876	4223657	+	ABK45873.1			histidine kinase			Mmc1_3387	1782	593	
gene	protein_coding	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4223654	4224337	+							Mmc1_3388	684		
CDS	with_protein	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4223654	4224337	+	ABK45874.1			two component transcriptional regulator, winged helix family			Mmc1_3388	684	227	
gene	protein_coding	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4224481	4225101	-							Mmc1_3389	621		
CDS	with_protein	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4224481	4225101	-	ABK45875.1			two component transcriptional regulator, LuxR family			Mmc1_3389	621	206	
gene	protein_coding	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4225221	4227074	+							Mmc1_3390	1854		
CDS	with_protein	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4225221	4227074	+	ABK45876.1			MCP methyltransferase, CheR-type			Mmc1_3390	1854	617	
gene	protein_coding	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4227160	4227402	+							Mmc1_3391	243		
CDS	with_protein	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4227160	4227402	+	ABK45877.1			hypothetical protein			Mmc1_3391	243	80	
gene	protein_coding	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4227418	4229016	+							Mmc1_3392	1599		
CDS	with_protein	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4227418	4229016	+	ABK45878.1			transposase IS66			Mmc1_3392	1599	532	
gene	protein_coding	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4229013	4230650	+							Mmc1_3393	1638		
CDS	with_protein	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4229013	4230650	+	ABK45879.1			putative PAS/PAC sensor protein			Mmc1_3393	1638	545	
gene	protein_coding	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4230691	4232373	+							Mmc1_3394	1683		
CDS	with_protein	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4230691	4232373	+	ABK45880.1			PAS/PAC sensor hybrid histidine kinase			Mmc1_3394	1683	560	
gene	protein_coding	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4232385	4234889	+							Mmc1_3395	2505		
CDS	with_protein	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4232385	4234889	+	ABK45881.1			diguanylate cyclase/phosphodiesterase with PAS/PAC sensor(s)			Mmc1_3395	2505	834	
gene	protein_coding	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4234886	4237669	+							Mmc1_3396	2784		
CDS	with_protein	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4234886	4237669	+	ABK45882.1			PAS/PAC sensor hybrid histidine kinase			Mmc1_3396	2784	927	
gene	protein_coding	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4237750	4238316	-							Mmc1_3397	567		
CDS	with_protein	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4237750	4238316	-	ABK45883.1			hypothetical protein			Mmc1_3397	567	188	
gene	protein_coding	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4238514	4239080	-							Mmc1_3398	567		
CDS	with_protein	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4238514	4239080	-	ABK45884.1			hypothetical protein			Mmc1_3398	567	188	
gene	protein_coding	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4239120	4239680	-							Mmc1_3399	561		
CDS	with_protein	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4239120	4239680	-	ABK45885.1			hypothetical protein			Mmc1_3399	561	186	
gene	protein_coding	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4240449	4241303	+							Mmc1_3400	855		
CDS	with_protein	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4240449	4241303	+	ABK45886.1			cation diffusion facilitator family transporter			Mmc1_3400	855	284	
gene	protein_coding	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4241404	4241844	-							Mmc1_3401	441		
CDS	with_protein	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4241404	4241844	-	ABK45887.1			Glyoxalase/bleomycin resistance protein/dioxygenase			Mmc1_3401	441	146	
gene	protein_coding	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4241899	4244523	-							Mmc1_3402	2625		
CDS	with_protein	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4241899	4244523	-	ABK45888.1			multi-sensor hybrid histidine kinase			Mmc1_3402	2625	874	
gene	protein_coding	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4244795	4247668	-							Mmc1_3403	2874		
CDS	with_protein	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4244795	4247668	-	ABK45889.1			PAS/PAC sensor hybrid histidine kinase			Mmc1_3403	2874	957	
gene	protein_coding	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4247668	4248522	-							Mmc1_3404	855		
CDS	with_protein	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4247668	4248522	-	ABK45890.1			phosphonate ABC transporter, periplasmic phosphonate-binding protein			Mmc1_3404	855	284	
gene	protein_coding	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4248614	4249516	-							Mmc1_3405	903		
CDS	with_protein	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4248614	4249516	-	ABK45891.1			phage SPO1 DNA polymerase-related protein			Mmc1_3405	903	300	
gene	tRNA	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4249602	4249676	+							Mmc1_R0049	75		
tRNA		GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4249602	4249676	+				tRNA-Val			Mmc1_R0049	75		
gene	protein_coding	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4250107	4251099	-							Mmc1_3406	993		
CDS	with_protein	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4250107	4251099	-	ABK45892.1			Radical SAM domain protein			Mmc1_3406	993	330	
gene	protein_coding	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4251679	4252548	+							Mmc1_3407	870		
CDS	with_protein	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4251679	4252548	+	ABK45893.1			hypothetical protein			Mmc1_3407	870	289	
gene	protein_coding	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4252752	4253792	-							Mmc1_3408	1041		
CDS	with_protein	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4252752	4253792	-	ABK45894.1			response regulator receiver modulated metal dependent phosphohydrolase			Mmc1_3408	1041	346	
gene	protein_coding	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4253942	4261906	-							Mmc1_3409	7965		
CDS	with_protein	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4253942	4261906	-	ABK45895.1			multi-sensor hybrid histidine kinase			Mmc1_3409	7965	2654	
gene	protein_coding	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4262020	4263936	-							Mmc1_3410	1917		
CDS	with_protein	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4262020	4263936	-	ABK45896.1			ABC transporter related protein			Mmc1_3410	1917	638	
gene	protein_coding	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4264183	4264659	+							Mmc1_3411	477		
CDS	with_protein	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4264183	4264659	+	ABK45897.1			conserved hypothetical protein			Mmc1_3411	477	158	
gene	protein_coding	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4264734	4265783	+							Mmc1_3412	1050		
CDS	with_protein	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4264734	4265783	+	ABK45898.1			Sporulation domain protein			Mmc1_3412	1050	349	
gene	protein_coding	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4265780	4266013	+							Mmc1_3413	234		
CDS	with_protein	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4265780	4266013	+	ABK45899.1			hypothetical protein			Mmc1_3413	234	77	
gene	protein_coding	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4266017	4267699	+							Mmc1_3414	1683		
CDS	with_protein	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4266017	4267699	+	ABK45900.1			Diverse 7TM receptor, extracellular region 2			Mmc1_3414	1683	560	
gene	protein_coding	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4267744	4268319	-							Mmc1_3415	576		
CDS	with_protein	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4267744	4268319	-	ABK45901.1			molybdopterin biosynthesis protein			Mmc1_3415	576	191	
gene	protein_coding	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4268332	4269267	-							Mmc1_3416	936		
CDS	with_protein	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4268332	4269267	-	ABK45902.1			cysteine synthase			Mmc1_3416	936	311	
gene	protein_coding	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4269331	4270026	-							Mmc1_3417	696		
CDS	with_protein	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4269331	4270026	-	ABK45903.1			UBA/THIF-type NAD/FAD binding protein			Mmc1_3417	696	231	
gene	protein_coding	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4270031	4270492	-							Mmc1_3418	462		
CDS	with_protein	GCA_000014865.1	Primary Assembly	chromosome		CP000471.1	4270031	4270492	-	ABK45904.1			transcriptional regulator, BadM/Rrf2 family			Mmc1_3418	462	153	
